wavelength,channel_1
1362.76,-17.8455
1362.77,-17.8202
1362.78,-17.8445
1362.79,-17.8969
1362.8,-17.9454
1362.81,-18.1576
1362.82,-18.1989
1362.83,-18.1035
1362.84,-18.2681
1362.85,-18.0389
1362.86,-18.0558
1362.87,-18.0935
1362.88,-18.1204
1362.89,-18.138
1362.9,-18.2851
1362.91,-18.2715
1362.92,-18.1355
1362.93,-18.4154
1362.94,-18.0868
1362.95,-18.1205
1362.96,-18.2308
1362.97,-18.3084
1362.98,-18.3648
1362.99,-18.372
1363.0,-18.2471
1363.01,-18.1978
1363.02,-18.3344
1363.03,-18.3022
1363.04,-18.6009
1363.05,-18.6078
1363.06,-18.5915
1363.07,-18.5891
1363.08,-18.6077
1363.09,-18.4765
1363.1,-18.4459
1363.11,-18.5342
1363.12,-18.564
1363.13,-18.7071
1363.14,-18.6344
1363.15,-18.6587
1363.16,-18.7826
1363.17,-18.9198
1363.18,-18.8736
1363.19,-18.8505
1363.2,-18.7004
1363.21,-18.9834
1363.22,-18.809
1363.23,-18.6861
1363.24,-18.6562
1363.25,-18.7575
1363.26,-18.9284
1363.27,-18.742
1363.28,-18.6497
1363.29,-18.636
1363.3,-18.895
1363.31,-18.6123
1363.32,-18.563
1363.33,-18.636
1363.34,-18.745
1363.35,-18.7948
1363.36,-18.6345
1363.37,-18.5775
1363.38,-18.6297
1363.39,-18.9393
1363.4,-18.8415
1363.41,-18.871
1363.42,-18.9447
1363.43,-19.0187
1363.44,-18.9579
1363.45,-18.7757
1363.46,-18.8604
1363.47,-18.8004
1363.48,-18.9998
1363.49,-19.023
1363.5,-19.0283
1363.51,-18.9687
1363.52,-18.885
1363.53,-18.7825
1363.54,-18.9704
1363.55,-19.1416
1363.56,-18.7549
1363.57,-18.8406
1363.58,-18.8995
1363.59,-18.8026
1363.6,-18.6533
1363.61,-18.5739
1363.62,-18.6281
1363.63,-18.9327
1363.64,-18.8477
1363.65,-18.65
1363.66,-18.772
1363.67,-18.7777
1363.68,-18.7095
1363.69,-18.6525
1363.7,-18.6206
1363.71,-18.7082
1363.72,-18.9125
1363.73,-18.7167
1363.74,-18.82
1363.75,-18.7965
1363.76,-18.6989
1363.77,-18.6319
1363.78,-18.6046
1363.79,-18.6342
1363.8,-18.7166
1363.81,-18.7528
1363.82,-18.6423
1363.83,-18.7872
1363.84,-18.6979
1363.85,-18.7913
1363.86,-18.8001
1363.87,-18.6694
1363.88,-18.6289
1363.89,-18.6516
1363.9,-18.6919
1363.91,-18.8257
1363.92,-19.1472
1363.93,-18.858
1363.94,-18.8766
1363.95,-18.8161
1363.96,-18.6444
1363.97,-18.6501
1363.98,-18.666
1363.99,-18.7249
1364.0,-18.8367
1364.01,-18.9513
1364.02,-18.7628
1364.03,-18.9218
1364.04,-18.8221
1364.05,-18.783
1364.06,-18.8366
1364.07,-18.8269
1364.08,-18.8389
1364.09,-18.9113
1364.1,-18.997
1364.11,-18.9892
1364.12,-19.0619
1364.13,-19.3186
1364.14,-19.4706
1364.15,-19.5055
1364.16,-19.4613
1364.17,-19.3112
1364.18,-19.372
1364.19,-19.5887
1364.2,-19.4659
1364.21,-19.3266
1364.22,-19.5326
1364.23,-19.5919
1364.24,-19.4835
1364.25,-19.4102
1364.26,-19.3597
1364.27,-19.5303
1364.28,-19.6054
1364.29,-19.4189
1364.3,-19.2457
1364.31,-19.3427
1364.32,-20.1903
1364.33,-20.4365
1364.34,-20.5722
1364.35,-20.5281
1364.36,-19.9356
1364.37,-19.7884
1364.38,-19.5139
1364.39,-19.3326
1364.4,-19.4403
1364.41,-19.4955
1364.42,-19.3665
1364.43,-19.3723
1364.44,-19.4497
1364.45,-19.5412
1364.46,-19.3722
1364.47,-19.2865
1364.48,-19.2206
1364.49,-19.0131
1364.5,-19.1028
1364.51,-19.1355
1364.52,-19.1628
1364.53,-19.1924
1364.54,-19.117
1364.55,-18.9369
1364.56,-18.9574
1364.57,-18.7829
1364.58,-18.8615
1364.59,-18.9672
1364.6,-18.9739
1364.61,-18.9593
1364.62,-18.9303
1364.63,-18.7965
1364.64,-18.8026
1364.65,-19.1245
1364.66,-18.8565
1364.67,-18.8642
1364.68,-19.2125
1364.69,-19.1608
1364.7,-19.047
1364.71,-18.9662
1364.72,-18.8359
1364.73,-18.7795
1364.74,-18.8306
1364.75,-18.6822
1364.76,-18.8636
1364.77,-18.8587
1364.78,-18.8856
1364.79,-18.9286
1364.8,-18.8998
1364.81,-18.8506
1364.82,-18.8313
1364.83,-18.7907
1364.84,-18.8621
1364.85,-19.1794
1364.86,-18.9628
1364.87,-19.0648
1364.88,-19.1838
1364.89,-19.1691
1364.9,-19.1361
1364.91,-19.1357
1364.92,-19.0853
1364.93,-19.111
1364.94,-19.3491
1364.95,-19.1396
1364.96,-19.4369
1364.97,-19.4946
1364.98,-19.4213
1364.99,-19.316
1365.0,-19.1629
1365.01,-19.0708
1365.02,-19.1624
1365.03,-19.3115
1365.04,-19.0522
1365.05,-19.1772
1365.06,-19.0883
1365.07,-19.0328
1365.08,-18.9631
1365.09,-18.9353
1365.1,-18.9334
1365.11,-18.8652
1365.12,-18.9321
1365.13,-18.9438
1365.14,-18.8275
1365.15,-18.7573
1365.16,-18.8615
1365.17,-18.9331
1365.18,-19.0442
1365.19,-18.9564
1365.2,-18.6894
1365.21,-18.7853
1365.22,-19.0076
1365.23,-18.8616
1365.24,-18.6283
1365.25,-18.7755
1365.26,-18.9207
1365.27,-18.9277
1365.28,-18.6641
1365.29,-18.482
1365.3,-18.6499
1365.31,-18.6926
1365.32,-18.4909
1365.33,-18.3878
1365.34,-18.6218
1365.35,-18.7035
1365.36,-18.6163
1365.37,-18.4261
1365.38,-18.5396
1365.39,-18.758
1365.4,-18.7538
1365.41,-18.6098
1365.42,-18.5093
1365.43,-18.5831
1365.44,-18.5734
1365.45,-18.5283
1365.46,-18.4923
1365.47,-18.7436
1365.48,-18.8047
1365.49,-18.7966
1365.5,-18.7493
1365.51,-18.6759
1365.52,-18.6826
1365.53,-18.6786
1365.54,-18.6595
1365.55,-18.8043
1365.56,-19.1473
1365.57,-18.9034
1365.58,-19.0051
1365.59,-18.9527
1365.6,-18.8524
1365.61,-18.8544
1365.62,-18.8786
1365.63,-18.9351
1365.64,-19.1124
1365.65,-19.0974
1365.66,-18.8394
1365.67,-19.1912
1365.68,-19.0098
1365.69,-18.8881
1365.7,-18.8843
1365.71,-18.9281
1365.72,-19.0304
1365.73,-19.1932
1365.74,-19.1668
1365.75,-18.9465
1365.76,-19.1499
1365.77,-18.9697
1365.78,-18.9431
1365.79,-18.9114
1365.8,-18.8866
1365.81,-18.9562
1365.82,-19.0603
1365.83,-18.9636
1365.84,-18.7528
1365.85,-18.6667
1365.86,-18.6054
1365.87,-18.6212
1365.88,-18.4292
1365.89,-18.4454
1365.9,-18.5051
1365.91,-18.6211
1365.92,-18.6601
1365.93,-18.5859
1365.94,-18.3675
1365.95,-18.4917
1365.96,-18.4194
1365.97,-18.2296
1365.98,-18.2372
1365.99,-18.3189
1366.0,-18.4953
1366.01,-18.4803
1366.02,-18.3254
1366.03,-18.1763
1366.04,-18.2955
1366.05,-18.2442
1366.06,-18.3875
1366.07,-18.4902
1366.08,-18.5176
1366.09,-18.5074
1366.1,-18.4392
1366.11,-18.4732
1366.12,-18.2984
1366.13,-18.301
1366.14,-18.4169
1366.15,-18.6863
1366.16,-18.7421
1366.17,-18.6849
1366.18,-18.5549
1366.19,-18.4863
1366.2,-18.6709
1366.21,-18.615
1366.22,-18.5764
1366.23,-18.6906
1366.24,-18.8809
1366.25,-18.8724
1366.26,-18.7445
1366.27,-18.6177
1366.28,-18.6537
1366.29,-18.7676
1366.3,-18.6408
1366.31,-18.8119
1366.32,-18.8849
1366.33,-18.7702
1366.34,-18.6182
1366.35,-18.5882
1366.36,-18.6016
1366.37,-18.7189
1366.38,-18.6716
1366.39,-18.6434
1366.4,-18.9075
1366.41,-18.9192
1366.42,-18.7947
1366.43,-18.6685
1366.44,-18.6294
1366.45,-18.6856
1366.46,-18.8146
1366.47,-18.6541
1366.48,-18.7449
1366.49,-18.7785
1366.5,-18.7181
1366.51,-18.7673
1366.52,-18.7309
1366.53,-18.7192
1366.54,-18.7105
1366.55,-18.6289
1366.56,-18.5408
1366.57,-18.7959
1366.58,-18.6819
1366.59,-18.6935
1366.6,-18.825
1366.61,-18.7492
1366.62,-18.7123
1366.63,-18.6752
1366.64,-18.6786
1366.65,-19.6168
1366.66,-19.0469
1366.67,-18.2004
1366.68,-18.4458
1366.69,-18.623
1366.7,-18.4115
1366.71,-18.3409
1366.72,-18.3008
1366.73,-18.2317
1366.74,-18.2546
1366.75,-18.4373
1366.76,-18.3061
1366.77,-18.444
1366.78,-18.3688
1366.79,-18.4736
1366.8,-18.5351
1366.81,-18.5313
1366.82,-18.4499
1366.83,-18.2949
1366.84,-18.3588
1366.85,-18.4366
1366.86,-18.5949
1366.87,-18.3249
1366.88,-18.4346
1366.89,-18.5368
1366.9,-18.536
1366.91,-18.4179
1366.92,-18.351
1366.93,-18.4229
1366.94,-18.4183
1366.95,-18.4158
1366.96,-18.3879
1366.97,-18.7229
1366.98,-18.7336
1366.99,-18.6265
1367.0,-18.4513
1367.01,-18.3389
1367.02,-18.5246
1367.03,-18.7327
1367.04,-18.7468
1367.05,-18.5005
1367.06,-18.6872
1367.07,-18.7155
1367.08,-18.6359
1367.09,-18.5574
1367.1,-18.5576
1367.11,-18.7906
1367.12,-18.8314
1367.13,-18.7411
1367.14,-18.7136
1367.15,-18.6356
1367.16,-18.5877
1367.17,-18.4745
1367.18,-18.4757
1367.19,-18.57
1367.2,-18.6861
1367.21,-18.6459
1367.22,-18.7973
1367.23,-18.8393
1367.24,-18.7997
1367.25,-18.6701
1367.26,-18.664
1367.27,-18.7114
1367.28,-18.7837
1367.29,-18.8551
1367.3,-18.7024
1367.31,-18.842
1367.32,-18.8407
1367.33,-18.6482
1367.34,-18.6863
1367.35,-18.7744
1367.36,-18.8503
1367.37,-18.9019
1367.38,-18.8021
1367.39,-18.7081
1367.4,-18.8815
1367.41,-18.7606
1367.42,-18.7136
1367.43,-18.8109
1367.44,-18.9643
1367.45,-19.0205
1367.46,-18.9933
1367.47,-18.838
1367.48,-18.7506
1367.49,-18.9076
1367.5,-18.7377
1367.51,-18.8208
1367.52,-18.7166
1367.53,-18.7142
1367.54,-18.7615
1367.55,-18.8146
1367.56,-18.844
1367.57,-18.8552
1367.58,-18.9248
1367.59,-18.7942
1367.6,-18.6784
1367.61,-18.7262
1367.62,-18.4924
1367.63,-18.5778
1367.64,-18.6419
1367.65,-18.6338
1367.66,-18.5872
1367.67,-18.5081
1367.68,-18.3506
1367.69,-18.5316
1367.7,-18.3802
1367.71,-18.492
1367.72,-18.6737
1367.73,-18.683
1367.74,-18.6727
1367.75,-18.6114
1367.76,-18.4877
1367.77,-18.327
1367.78,-18.5003
1367.79,-18.3552
1367.8,-18.5046
1367.81,-18.5777
1367.82,-18.518
1367.83,-18.4748
1367.84,-18.4997
1367.85,-18.5322
1367.86,-18.4102
1367.87,-18.5211
1367.88,-18.5014
1367.89,-18.6803
1367.9,-18.5564
1367.91,-18.371
1367.92,-18.3503
1367.93,-18.4611
1367.94,-18.5951
1367.95,-18.3757
1367.96,-18.3347
1367.97,-18.4268
1367.98,-18.6522
1367.99,-18.4688
1368.0,-18.3193
1368.01,-18.3063
1368.02,-18.3915
1368.03,-18.6081
1368.04,-18.5516
1368.05,-18.3667
1368.06,-18.4213
1368.07,-18.5078
1368.08,-18.4992
1368.09,-18.4364
1368.1,-18.5513
1368.11,-18.6685
1368.12,-18.6355
1368.13,-18.4641
1368.14,-18.5874
1368.15,-18.6351
1368.16,-18.6028
1368.17,-18.5211
1368.18,-18.5489
1368.19,-18.587
1368.2,-18.5972
1368.21,-18.5469
1368.22,-18.4351
1368.23,-18.5042
1368.24,-18.4536
1368.25,-18.6638
1368.26,-18.6151
1368.27,-18.6007
1368.28,-18.5749
1368.29,-18.5083
1368.3,-18.4285
1368.31,-18.6747
1368.32,-18.9478
1368.33,-18.5495
1368.34,-18.6411
1368.35,-18.6673
1368.36,-18.4883
1368.37,-18.4063
1368.38,-18.3294
1368.39,-18.266
1368.4,-18.3968
1368.41,-18.4986
1368.42,-18.2217
1368.43,-18.4475
1368.44,-18.39
1368.45,-18.4388
1368.46,-18.4095
1368.47,-18.3599
1368.48,-18.2391
1368.49,-18.1226
1368.5,-18.1537
1368.51,-18.126
1368.52,-18.3302
1368.53,-18.2385
1368.54,-18.3612
1368.55,-18.4409
1368.56,-18.3154
1368.57,-18.2769
1368.58,-18.4196
1368.59,-18.5297
1368.6,-18.6879
1368.61,-18.8446
1368.62,-18.4066
1368.63,-18.4949
1368.64,-18.3843
1368.65,-18.2769
1368.66,-18.1845
1368.67,-18.212
1368.68,-18.4321
1368.69,-18.5543
1368.7,-18.3916
1368.71,-18.4624
1368.72,-18.5609
1368.73,-18.3825
1368.74,-18.3258
1368.75,-18.3202
1368.76,-18.4239
1368.77,-18.5194
1368.78,-18.5638
1368.79,-18.6304
1368.8,-18.8842
1368.81,-18.9648
1368.82,-18.7376
1368.83,-18.8066
1368.84,-18.9241
1368.85,-19.0453
1368.86,-19.0184
1368.87,-18.9708
1368.88,-18.9602
1368.89,-18.9064
1368.9,-18.8605
1368.91,-18.8041
1368.92,-18.8223
1368.93,-18.8325
1368.94,-18.8319
1368.95,-18.8205
1368.96,-19.0389
1368.97,-19.2116
1368.98,-19.6135
1368.99,-19.7955
1369.0,-18.7308
1369.01,-18.7982
1369.02,-18.7718
1369.03,-18.6314
1369.04,-18.6384
1369.05,-18.8441
1369.06,-18.7587
1369.07,-18.5465
1369.08,-18.5201
1369.09,-18.673
1369.1,-18.7389
1369.11,-18.7102
1369.12,-18.6175
1369.13,-18.6246
1369.14,-18.9767
1369.15,-18.8133
1369.16,-18.5276
1369.17,-18.4816
1369.18,-18.5729
1369.19,-18.6275
1369.2,-18.6354
1369.21,-18.6005
1369.22,-18.5914
1369.23,-18.6331
1369.24,-18.4948
1369.25,-18.6495
1369.26,-18.6614
1369.27,-18.5519
1369.28,-18.6764
1369.29,-18.7279
1369.3,-18.7806
1369.31,-18.8782
1369.32,-18.8794
1369.33,-18.6496
1369.34,-18.953
1369.35,-18.8304
1369.36,-18.8856
1369.37,-19.0475
1369.38,-19.0793
1369.39,-19.0905
1369.4,-19.0985
1369.41,-19.0071
1369.42,-18.8739
1369.43,-19.1198
1369.44,-19.079
1369.45,-19.1892
1369.46,-19.3711
1369.47,-19.2778
1369.48,-19.185
1369.49,-19.1388
1369.5,-19.0837
1369.51,-19.1246
1369.52,-19.1506
1369.53,-19.0728
1369.54,-19.3465
1369.55,-19.3372
1369.56,-19.3043
1369.57,-19.3062
1369.58,-19.3511
1369.59,-19.3502
1369.6,-19.2933
1369.61,-19.2262
1369.62,-19.4218
1369.63,-19.3206
1369.64,-19.1884
1369.65,-19.1808
1369.66,-19.2346
1369.67,-19.3772
1369.68,-19.3211
1369.69,-19.1124
1369.7,-19.0639
1369.71,-19.1917
1369.72,-19.1512
1369.73,-18.875
1369.74,-18.9194
1369.75,-18.9484
1369.76,-18.9242
1369.77,-18.7082
1369.78,-18.5049
1369.79,-18.5517
1369.8,-18.6262
1369.81,-18.5523
1369.82,-18.775
1369.83,-18.8733
1369.84,-18.8958
1369.85,-18.8513
1369.86,-18.6166
1369.87,-18.5638
1369.88,-18.6415
1369.89,-18.5943
1369.9,-18.5624
1369.91,-18.5414
1369.92,-18.6106
1369.93,-18.5341
1369.94,-18.475
1369.95,-18.6278
1369.96,-18.8022
1369.97,-18.6843
1369.98,-18.8024
1369.99,-18.7733
1370.0,-18.6629
1370.01,-18.553
1370.02,-18.4419
1370.03,-18.4016
1370.04,-18.7008
1370.05,-19.0144
1370.06,-18.5963
1370.07,-18.8012
1370.08,-18.6445
1370.09,-18.6074
1370.1,-18.5993
1370.11,-18.5921
1370.12,-18.5984
1370.13,-18.8007
1370.14,-18.9123
1370.15,-18.7445
1370.16,-19.0683
1370.17,-19.0679
1370.18,-19.0056
1370.19,-18.9565
1370.2,-18.8745
1370.21,-18.8243
1370.22,-18.8799
1370.23,-18.9669
1370.24,-19.0009
1370.25,-19.0134
1370.26,-19.0064
1370.27,-19.0671
1370.28,-18.939
1370.29,-18.8923
1370.3,-18.8202
1370.31,-18.8096
1370.32,-18.9277
1370.33,-19.0369
1370.34,-19.0338
1370.35,-18.8557
1370.36,-19.1662
1370.37,-18.9827
1370.38,-18.7159
1370.39,-18.6634
1370.4,-18.7749
1370.41,-18.8879
1370.42,-18.9292
1370.43,-18.7869
1370.44,-18.857
1370.45,-19.06
1370.46,-18.7737
1370.47,-18.6603
1370.48,-18.6667
1370.49,-18.7229
1370.5,-18.7074
1370.51,-18.6645
1370.52,-18.5712
1370.53,-18.694
1370.54,-18.4698
1370.55,-18.4826
1370.56,-18.5433
1370.57,-18.6859
1370.58,-18.8625
1370.59,-18.6622
1370.6,-18.5317
1370.61,-18.4917
1370.62,-18.3217
1370.63,-18.1981
1370.64,-18.2075
1370.65,-18.3213
1370.66,-18.3746
1370.67,-18.3289
1370.68,-18.2489
1370.69,-18.3233
1370.7,-18.1967
1370.71,-18.0911
1370.72,-18.1487
1370.73,-18.2975
1370.74,-18.3313
1370.75,-18.3288
1370.76,-18.2289
1370.77,-18.183
1370.78,-18.4677
1370.79,-18.3708
1370.8,-18.2212
1370.81,-18.2047
1370.82,-18.4284
1370.83,-18.5052
1370.84,-18.4305
1370.85,-18.3823
1370.86,-18.5496
1370.87,-18.6456
1370.88,-18.389
1370.89,-18.3592
1370.9,-18.2423
1370.91,-18.3497
1370.92,-18.4411
1370.93,-18.4707
1370.94,-18.5474
1370.95,-18.6787
1370.96,-18.606
1370.97,-18.7235
1370.98,-18.5461
1370.99,-18.3331
1371.0,-18.3839
1371.01,-18.3787
1371.02,-18.3679
1371.03,-18.3833
1371.04,-18.4485
1371.05,-18.2478
1371.06,-18.259
1371.07,-18.3142
1371.08,-18.2907
1371.09,-18.6095
1371.1,-18.5688
1371.11,-18.4802
1371.12,-18.4319
1371.13,-18.3667
1371.14,-18.3706
1371.15,-18.6168
1371.16,-18.4467
1371.17,-18.7052
1371.18,-18.837
1371.19,-18.8455
1371.2,-18.8316
1371.21,-18.8778
1371.22,-18.913
1371.23,-18.7222
1371.24,-18.7145
1371.25,-18.7162
1371.26,-18.9524
1371.27,-18.8988
1371.28,-18.8415
1371.29,-19.0611
1371.3,-20.1737
1371.31,-19.6065
1371.32,-20.5095
1371.33,-18.8315
1371.34,-18.7825
1371.35,-19.0131
1371.36,-18.8099
1371.37,-18.7805
1371.38,-18.8873
1371.39,-19.0349
1371.4,-19.0914
1371.41,-18.8348
1371.42,-18.7035
1371.43,-18.809
1371.44,-18.6844
1371.45,-18.6595
1371.46,-18.7244
1371.47,-18.7481
1371.48,-18.8189
1371.49,-18.7175
1371.5,-18.5816
1371.51,-18.6173
1371.52,-18.6581
1371.53,-18.6621
1371.54,-18.4931
1371.55,-18.5389
1371.56,-18.5175
1371.57,-18.3974
1371.58,-18.355
1371.59,-18.467
1371.6,-18.3331
1371.61,-18.3267
1371.62,-18.3524
1371.63,-18.3848
1371.64,-18.3771
1371.65,-18.3351
1371.66,-18.2132
1371.67,-18.1804
1371.68,-18.3743
1371.69,-18.26
1371.7,-18.3369
1371.71,-18.5543
1371.72,-18.3593
1371.73,-18.2373
1371.74,-18.1425
1371.75,-18.071
1371.76,-18.1674
1371.77,-18.3793
1371.78,-18.2256
1371.79,-18.1724
1371.8,-18.2731
1371.81,-18.1997
1371.82,-18.1244
1371.83,-18.0798
1371.84,-18.094
1371.85,-18.2577
1371.86,-18.4144
1371.87,-18.1501
1371.88,-18.3479
1371.89,-18.168
1371.9,-18.1735
1371.91,-18.1279
1371.92,-18.1234
1371.93,-18.093
1371.94,-18.1264
1371.95,-18.1852
1371.96,-18.1817
1371.97,-18.3748
1371.98,-18.2181
1371.99,-18.4219
1372.0,-18.3882
1372.01,-18.2391
1372.02,-18.242
1372.03,-18.3395
1372.04,-18.4367
1372.05,-18.6204
1372.06,-18.5064
1372.07,-18.5114
1372.08,-18.9285
1372.09,-18.8002
1372.1,-18.5957
1372.11,-18.3983
1372.12,-18.2811
1372.13,-18.3488
1372.14,-18.482
1372.15,-18.522
1372.16,-18.4286
1372.17,-18.6799
1372.18,-18.5206
1372.19,-18.3885
1372.2,-18.3701
1372.21,-18.4374
1372.22,-18.4569
1372.23,-18.4454
1372.24,-18.4936
1372.25,-18.3743
1372.26,-18.4348
1372.27,-18.2926
1372.28,-18.2326
1372.29,-18.2637
1372.3,-18.3318
1372.31,-18.3025
1372.32,-18.3014
1372.33,-18.4478
1372.34,-18.2044
1372.35,-18.0807
1372.36,-18.1394
1372.37,-18.19
1372.38,-18.2371
1372.39,-18.2948
1372.4,-18.1733
1372.41,-18.2078
1372.42,-18.49
1372.43,-18.3206
1372.44,-18.1523
1372.45,-18.1565
1372.46,-18.3187
1372.47,-18.3262
1372.48,-18.2419
1372.49,-18.2112
1372.5,-18.398
1372.51,-18.3982
1372.52,-18.3982
1372.53,-18.4242
1372.54,-18.4
1372.55,-18.4297
1372.56,-18.4168
1372.57,-18.342
1372.58,-18.2724
1372.59,-18.5038
1372.6,-18.501
1372.61,-18.4262
1372.62,-18.5573
1372.63,-18.2613
1372.64,-18.2888
1372.65,-18.3415
1372.66,-18.3656
1372.67,-18.4406
1372.68,-18.625
1372.69,-18.4668
1372.7,-18.2699
1372.71,-18.4498
1372.72,-18.2258
1372.73,-18.2542
1372.74,-18.3297
1372.75,-18.3824
1372.76,-18.4575
1372.77,-18.5086
1372.78,-18.3154
1372.79,-18.4435
1372.8,-18.2494
1372.81,-18.4099
1372.82,-18.5055
1372.83,-18.5226
1372.84,-18.5311
1372.85,-18.5133
1372.86,-18.4563
1372.87,-18.2531
1372.88,-18.3748
1372.89,-18.2694
1372.9,-18.1617
1372.91,-18.2719
1372.92,-18.1921
1372.93,-18.1425
1372.94,-18.1966
1372.95,-18.2534
1372.96,-18.1528
1372.97,-18.1838
1372.98,-18.0434
1372.99,-18.1975
1373.0,-18.2232
1373.01,-18.0855
1373.02,-17.9933
1373.03,-18.012
1373.04,-18.2777
1373.05,-18.3149
1373.06,-18.0154
1373.07,-17.9128
1373.08,-18.1544
1373.09,-18.1538
1373.1,-17.9695
1373.11,-17.9166
1373.12,-17.9583
1373.13,-18.0405
1373.14,-17.9529
1373.15,-17.9262
1373.16,-17.9819
1373.17,-18.1075
1373.18,-18.0741
1373.19,-17.9913
1373.2,-18.0503
1373.21,-18.155
1373.22,-18.1574
1373.23,-18.0574
1373.24,-18.2678
1373.25,-18.2897
1373.26,-18.2574
1373.27,-18.187
1373.28,-18.2106
1373.29,-18.245
1373.3,-18.3822
1373.31,-18.4208
1373.32,-18.2338
1373.33,-18.4273
1373.34,-18.3731
1373.35,-18.3761
1373.36,-18.4381
1373.37,-18.4096
1373.38,-18.4169
1373.39,-18.4019
1373.4,-18.3217
1373.41,-18.4064
1373.42,-18.6402
1373.43,-18.3966
1373.44,-18.5628
1373.45,-18.6876
1373.46,-18.5248
1373.47,-18.4597
1373.48,-18.4183
1373.49,-18.3357
1373.5,-18.3513
1373.51,-18.6692
1373.52,-18.5232
1373.53,-18.3517
1373.54,-18.5907
1373.55,-18.4728
1373.56,-18.4252
1373.57,-18.3838
1373.58,-18.2857
1373.59,-18.1773
1373.6,-18.264
1373.61,-18.2258
1373.62,-18.244
1373.63,-18.9069
1373.64,-18.6863
1373.65,-18.7543
1373.66,-18.5995
1373.67,-18.4496
1373.68,-18.2171
1373.69,-18.1767
1373.7,-18.2416
1373.71,-18.4499
1373.72,-18.1552
1373.73,-18.2142
1373.74,-18.318
1373.75,-18.379
1373.76,-18.4118
1373.77,-18.2566
1373.78,-18.1474
1373.79,-18.1278
1373.8,-18.2549
1373.81,-18.1805
1373.82,-18.2929
1373.83,-18.5283
1373.84,-18.5119
1373.85,-18.3875
1373.86,-18.2308
1373.87,-18.2584
1373.88,-18.3107
1373.89,-18.3479
1373.9,-18.2623
1373.91,-18.2682
1373.92,-18.3346
1373.93,-18.3067
1373.94,-18.24
1373.95,-18.1745
1373.96,-18.2897
1373.97,-18.3875
1373.98,-18.3324
1373.99,-18.4086
1374.0,-18.386
1374.01,-18.3315
1374.02,-18.1864
1374.03,-18.1588
1374.04,-18.2206
1374.05,-18.3941
1374.06,-18.3452
1374.07,-18.29
1374.08,-18.6136
1374.09,-18.6516
1374.1,-18.5495
1374.11,-18.3703
1374.12,-18.375
1374.13,-18.5106
1374.14,-18.5945
1374.15,-18.3833
1374.16,-18.4773
1374.17,-18.5591
1374.18,-18.4426
1374.19,-18.3783
1374.2,-18.3789
1374.21,-18.4102
1374.22,-18.5716
1374.23,-18.7391
1374.24,-18.514
1374.25,-18.4471
1374.26,-18.5623
1374.27,-18.5221
1374.28,-18.4875
1374.29,-18.4682
1374.3,-18.5189
1374.31,-18.6037
1374.32,-18.6642
1374.33,-18.6353
1374.34,-18.7849
1374.35,-18.785
1374.36,-18.7122
1374.37,-18.8386
1374.38,-18.6626
1374.39,-18.5981
1374.4,-18.5981
1374.41,-18.6444
1374.42,-18.6902
1374.43,-18.7516
1374.44,-18.6972
1374.45,-18.5182
1374.46,-18.6376
1374.47,-18.4386
1374.48,-18.4605
1374.49,-18.5276
1374.5,-18.6042
1374.51,-18.6276
1374.52,-18.5722
1374.53,-18.4424
1374.54,-18.516
1374.55,-18.6954
1374.56,-18.4399
1374.57,-18.4923
1374.58,-18.6194
1374.59,-18.6632
1374.6,-18.6038
1374.61,-18.527
1374.62,-18.4214
1374.63,-18.5315
1374.64,-18.3892
1374.65,-18.364
1374.66,-18.4265
1374.67,-18.4705
1374.68,-18.4798
1374.69,-18.4112
1374.7,-18.5721
1374.71,-18.6026
1374.72,-18.4407
1374.73,-18.357
1374.74,-18.4573
1374.75,-18.6481
1374.76,-18.6405
1374.77,-18.5325
1374.78,-18.3446
1374.79,-18.4161
1374.8,-18.5632
1374.81,-18.3638
1374.82,-18.3024
1374.83,-18.5431
1374.84,-18.7369
1374.85,-18.735
1374.86,-18.6537
1374.87,-18.4949
1374.88,-18.6066
1374.89,-18.842
1374.9,-18.6522
1374.91,-18.609
1374.92,-18.6852
1374.93,-18.7791
1374.94,-18.7673
1374.95,-18.7574
1374.96,-18.8002
1374.97,-19.0386
1374.98,-19.0411
1374.99,-18.7609
1375.0,-18.7641
1375.01,-18.6851
1375.02,-18.7909
1375.03,-18.8763
1375.04,-18.9599
1375.05,-19.114
1375.06,-19.1936
1375.07,-18.8282
1375.08,-18.8339
1375.09,-18.8624
1375.1,-18.7031
1375.11,-18.7625
1375.12,-18.783
1375.13,-18.7934
1375.14,-18.8134
1375.15,-18.8302
1375.16,-18.6394
1375.17,-18.5946
1375.18,-18.6712
1375.19,-18.542
1375.2,-18.7647
1375.21,-18.8218
1375.22,-18.8032
1375.23,-18.7693
1375.24,-18.6896
1375.25,-18.5268
1375.26,-18.6389
1375.27,-18.6682
1375.28,-18.4621
1375.29,-18.6567
1375.3,-18.6503
1375.31,-18.572
1375.32,-18.4869
1375.33,-18.4166
1375.34,-18.3172
1375.35,-18.3184
1375.36,-18.3996
1375.37,-18.5559
1375.38,-18.7393
1375.39,-18.5364
1375.4,-18.4424
1375.41,-18.4336
1375.42,-18.5709
1375.43,-18.5955
1375.44,-18.3035
1375.45,-18.1906
1375.46,-18.3383
1375.47,-18.554
1375.48,-18.3806
1375.49,-18.3159
1375.5,-18.4269
1375.51,-18.6106
1375.52,-18.6016
1375.53,-18.4253
1375.54,-18.43
1375.55,-18.4682
1375.56,-18.4489
1375.57,-18.4119
